评分,comments,sentiment
5,七星 伴月 平安 寨 ， 爬山 很累 ， 老人 建议 不要 七星 伴月 ， 老人 应该 九龙 五虎 ， 可以 坐车 直接 观景台 ， 不过 感觉 景色 七星 伴月 更 美 ！,positive
4,龙脊 梯田 ， 广西 龙胜各族自治县 龙脊 镇 平安 村 龙脊 山 ， 距 县城 22 公里 。 龙脊 梯田 分为 金坑 （ 大寨 ） 瑶族 梯田 观 景区 ， 平安 壮族 梯田 观 景区 。 通常 意义 上 龙脊 梯田 指 龙脊 平安 壮族 梯田 ， 梯田 分布 海拔 300 米 至 1100 米 之间 ， 最大 坡度 达 50 度 ， 前往 梯田 几乎 盘山公路 ， 一直 升到 约 海拔 600 米 以上 ， 梯田 时 海拔 达到 880 米 。,neutral
4,七星 伴月 龙脊 梯田 金坑 大寨 景区 景观 ， 位于 观景台 上 清晰可见 ， 远方 隆起 梯田 ， 仿佛 一颗颗 群星 ， 环绕 月亮 而伴 ， 故而 得名 。 金坑 大寨 梯田 非常 壮观 恢弘 ， 令人 流连 ， 拍照 时 听见 旁边 游人 说起 才 知道 这个 景观 典故 。,positive
4,终于 亲临 梯田 ， 这么 近 ， 这么 美 ， 老祖宗 们 辛苦 开垦 劳动 结晶 后世 变成 绝 美的 风景 ， 大 山里 魁宝 。 所幸 ， 梯田 已经 开始 灌水 ， 不然 看到 干干的 一片 很 没 美感 。 一直 往上爬 ， 要 站 得 更 高 ， 才能 看得 更 远 。 七星 伴月 指有 七座 山头 围着 一座 好似 月亮 山头 ， 反正 看不出来 。 完 七星 伴月 ， 马不停蹄 赶往 另 观景台 ， 九龙 五虎 ！ 路遇 挑担 农民 伯伯 ， 他 正是 田里 施肥 ， 爬山 尚且 感到 疲惫 腿酸 ， 他们 这里 施肥 种田 需要 这样 一阶一阶 爬梯 。 据 了解 ， 这里 种田 补助 蛮高 ， 不然 现在 真 没 多少 愿意 ， 一方面 继续 保持 农田 原始 模样 ， 另一方面 为了 做 农耕 旅游 资源 。,positive
4,不是 所有 季节 能 看到 最美 风光 。 还是 春天 夏天 时候 最好 。 “ 七星 伴月 ” 平安 壮寨 梯田 一大 景观 ， “ 七星 ” 指 当初 开田时 留下来 七个 小山包 像 七颗 闪烁 星星 ， 陪伴着 山顶 块 银光 闪亮 水田 ， 远远望去 像 七颗 星星 陪伴着 一轮 明月 ， 组成 一幅 美丽 画卷 。,positive
5,最 喜欢 龙脊 梯田 景点 。 金秋 丰收 季来 此 ， 七星 伴月 呈现出 最美 金色 。 登上 观赏 台 拍 雾气 笼罩 时候 ， 但 转眼间 ， 雾气 消散 ， 展现出 金灿灿 真容 。 感叹 先人 智慧 。,positive
5,“ 七星 ” 指 当初 开 天时 特意 留下来 七个 小山包 ， 七个 小山包 分别 叠立 七块 田 中央 ， 远远望去 像 七颗 闪烁 星星 ， 守护 着 龙脊 块 弯弯的 月亮 田,positive
5,这里 风光 非常 壮丽 ， 梯田 分布 于 连绵 群山 之间 ， 这是 当地 民众 数百年 耕耘 结果 ， 还有 很多 民族特色 鲜明 村寨 散布 其间 ， 田园风光 优美 。,positive
5,平安 寨 梯田 由于 已经 放水 ， 景色 非常 迷人 ， 早上 梯田 云海 奇观 美不胜收,positive
5,网上 很多 建议 金坑 ， 但是 平安 七星 伴月 比较 早 开发 ， 肯定 更 代表性 。 走 山顶 ， 确实 挺 雄伟 ， 要是 能住 上 一晚 ， 早上 漂浮 不定 雾气 ， 更好 。,positive
3,近 一排排 稻田 想 一个个 排列 整齐 士兵 ， 整装待发 ， 一排 比 一排 高 ， 错落有致 。 远看 更为 壮阔 ， 绵延 起伏 山丘 如 一条条 绿 丝带 柔美 飘逸 。 站 最高处 才能 看到 七星 伴月 景色 ， 七个 小 山丘 围绕 着 像 月亮 平台 ， 大自然 精巧 形成 天然 景观 。,positive
5,平安 梯田 七星 伴月 ， 一定 要 看看 ， 平安 梯田 不是 最大 梯田 ， 但是 还是 很 值得 玩 ， 爬上去 一个多 小时 有点累 ， 但是 还是 推荐 上去 ， 很 值得,positive
5,路上 没有 ， 天 冷 ， 烤红薯 起到 暖手 作用 ． 上行 不多远 ， 忽然 出现 一只 小 黄狗 ， 只 小 黄 最后 把 带上 二号 平台 ， 快 它 快 ， 休息 它 等待 ， 七心伴 月 很 壮观 。,neutral
5,住 民宿 ， 好像 叫做 阿蒙 家 ， 中饭 他家 吃 水稻 鲤鱼 ， 饭 竹筒饭 。 第一次 吃 ， 新鲜感 。 第二天 ， 天 蒙蒙亮 山上 ， 山上 空气 超 新鲜 ， 还 下 一点 雨 ， 感觉 好棒 。,positive
4,午饭 山上 农家 饭店 吃 ， 月亮 湾 饭店 ， 点 两个 竹筒饭 竹乡 鱼 ， 龙胜 很 特色 美食 ， 游客 必点 ， 旺季 时候 竹筒饭 供不应求 。 路上 碰到 勤劳 小马 ， 它们 经过训练 ， 碰见 有人 过来 很 礼貌 哦 ， 主动 让 道 ， 并且 走 外围 ， 让 游客 走 靠里面 安全 一侧 。 竹筒饭 使用 竹子 一次 使用 ， 不会 循环 再用 ， 所以 米饭 里 渗透 着 竹子 清香 ， 其他 地方 吃 味道 一样 。 瞧 ， 这位 小伙伴 已经 忍不住 。,positive
4,1 点 15 离开 风雨 桥 ， 2 点 左右 开始 进入 梯田 七星 伴月 景区 ， 灌 水 梯田 阳光 照射 下 映出 粼粼 波光 ， 可惜 相机 一般 ， 技术 太 次 ， 照出来 照片 看不到 这个 效果 … …,neutral
4,竹筒饭 不错 ， 上山 需要 点 体力 ， 只 龙脊 ， 山里 空气 还是 很 清新 。,positive
4,下 车 还要 沿着 青石板 山路 走上 一段 来到 七星 伴月 景点 。 “ 七星 ” 指 七个 小山包 分别 叠立 七块 田 中央 ， 远远望去 像 七颗 闪烁 星星 ， 守护 着 龙脊 块 弯弯的 月亮 田 。 客栈 坐落 田头 寨 半山腰 上 小 村落 。 四周 环绕着 梯田 群山 ， 景区 内 海拔 最高 寨子 ， 可以 俯瞰 整个 梯田 。 往 下 鸟瞰 ， 惊叹 线条 与 色彩 构成 壮观 场景 ， 惊叹 人类 怎会 如此 能量 将 青山 化为 图画 。,positive
5,七星 伴月 龙脊 梯田 精华 ， 七个 小山包 伴着 大 山包 梯田 ， 构成 一幅 画意 十足 人间 美景 。 远远 ， 像 7 颗 闪烁 星星 伴着 中间 月亮 田 。,positive
5,这是 桂林 龙脊 梯田 景观 。 如果 能 打水 收割 时候 看才 更 感觉 ， 冬季 时候 主要 一些 枯草 。,positive
5,"山顶 观景台 , 可以 看到 平安 梯田 全貌 , 这里 2 个 景点 , 七星 伴月 , 九龙 五虎 . 可惜 没有 导游 介绍 , 研究 半天 没 出来 哪是 七星 哪 月 . 但 并 影响 激动 心情 , 这里 梯田 真的 太 壮观 !",positive
4,"据说 绝顶 插 三面红旗 , 次之 为 两面 , 及 一面 , 这是 一面 红旗 地方 大地 梯田 。 浩如烟海 梯田 世界 里面 , 共有 田 15862 块 , 最大 梯田 为 0.62 亩 , 最小 只能 三株 禾苗 。 “ 青蛙 一跳 三块 田 ” 说法 。 这里 所谓 七星 伴月 当初 开田 留下 七个 小山包 一块 银光闪闪 水田 。 象 七星 伴着 一轮 明月 。",positive
4,时 冬日 ， 下 着 朦胧 细雨 、 还有 雾气 ， 没 能 看到 全景 ， 另外 一种 美 ！ 很 诗意 ！,positive
5,值值值 ！ 七星 伴月 ， 九龙 五虎 太美 ， 春天 看秀 ！ 秋天 应该 大寨 大气 ！,positive
5,雨后 梯田 笼罩 蒙蒙 烟雨 ， 时隐时现 ， 宛若 仙境 。,neutral
5,这里 实在 太 好看 ， 美不胜收 ， 太 震撼,neutral
4,风景 不错 但 最好 秋季 还要 更好 。,positive
4,平安 2 号 观景台 名为 “ 七星 伴月 ” ， 七个 小山包 像 七颗 闪烁 星星 ， 陪伴着 山顶 块 较大 山包 ， 梯田 灌满 水 时节 ， 远远望去 像 七颗 星星 陪伴着 一轮 明月 ， 组成 一幅 美丽 画卷 。 虽然 这里 可以 看到 整个 梯田 全景 ， 但 自我感觉 视觉 上 比 大寨 “ 七星 伴月 ” 要 差 一些 。,positive
4,四月份 时间 有点 早 田里 啥 没有 ， 不过 很 气势 。 说明 劳动 人民 伟大 !,positive
4,“ 七星 伴月 ” 平安 壮寨 梯田 一大 景观 ， “ 七星 ” 指 当初 开田时 留下来 七个 小山包 像 七颗 闪烁 星星 ， 陪伴着 山顶 块 银光 闪亮 水田 ， 远远望去 像 七颗 星星 陪伴着 一轮 明月 ， 组成 一幅 美丽 画卷 。,positive
5,七星 伴月 要 寨子 里 穿过 ， 感觉 非常 好 。 青石 小路 ， 岔路 口有 指示牌 ， 梯田 小 ， 但是 很 精致 。 走 一半 时候 下雨 ， 雨中 寨子 梯田 别有风味,positive
5,这里 拍 得 照片 最 多 ， 买 很多 当地 干辣椒 ， 又 辣 又 好吃 。 姐姐 竟然 爱上 吃 百香果 ， 太太 不可思议 ， 以为 她 一样 讨厌 吃 。,neutral
5,从 龙脊 可以 走 过来 ， 很漂亮 ， 下次 秋天 再 来 。,positive
5,简而言之 ， 值得 ！ 景色 很 美 。 路 不难 走 。,positive
3,景色 其实 不错 ， 只是 山路 不是太好 走 ， 当然 带 小朋友 ， 蹦蹦跳跳 走 还行 ， 累 休息 ， 所以 远 缆车 处 不了 。,positive
5,位于 龙胜 梯田 高处 ， 最好 取景 之一 ， 层层叠叠 梯田 汇集 几个 山头 。 尤其 清晨 ， 烟云 袅绕 ， 犹如 仙境 。,positive
5,不仅 这个 景点 ， 其实 很多 景点 看不出 名字 里 意思 ， 不过 仍然 很 美 。,positive
5,龙脊 梯田 七星 伴月 景观 就是 七个 山头 ， 伴着 大 山头 ， 这个 大山 头顶 上 个 小 池塘 ， 远 像 一湾 月亮,positive
4,我們 時候 ， 已經 灌水 ， 挺壯觀 ， 不過還 不到 時間 ， 再過 一個 月 吧 ， 長 滿 花草 ， 應該 更 美 。,neutral
4,龙脊 梯田 景区 、 七个 小山包 围绕 着 梯田 山顶 、 似 七星 围绕 着 月亮 、 故 名 七星 伴月 、 远远 相望 、 层层叠叠 梯田 、 波光 璘 璘 、 七星 伴月 、 非常 美妙 。,positive
5,俺 当年 就是 住 这里 山上 农家 木屋 旅馆 ， 二楼 可 正面 眺望 梯田 全景 ， 北斗七星 造型 挺 像 。,positive
5,很 高 ， 山路 陡峭 ， 爬上去 很累 ， 但是 景色 壮观 。,positive
5,那天 时候 太 大雾 ， 上方 等 着 雾 散开 ， 享受 着 朋友 间 欢乐 ！ 放松 心情 又 饱览 眼福 ！,positive
5,还 不错 ， 没有 九龙 五虎 壮观 ， 值得 。,positive
4,哪里 熏肉 非常 好吃 ， 山里 蔬菜 很 新鲜,positive
5,相对 成熟 景区 ， 开发 较 早 ， 车上 不去 山 ， 东西 靠 背 。,positive
4,梯田 倒 很 壮观 啊 ， 拍照 看比 直接 更好 。 就是 看看 梯田 ， 然后 感受 下 闲适 生活 ， 抛掉 平日 里 忙碌 忧郁 ， 尽情 享受 咯,positive
3,“ 七星 伴月 ” 平安 壮寨 梯田 一大 景观 ， 因 七个 小 梯田 圆顶 伴着 大 圆顶 得名 ， 观赏 美景 之 余 听听 关于 七星 伴月 形成 爱情 传说 ， 对 这里 多一份 不同 印象 。,positive
5,梯田 景观 浑然天成 ， 巧夺天工 ， 美不胜收 ， 如 人间仙境 ， 强力 推荐 。,neutral
5,住 客栈 出门 能 欣赏 七星 半月 美景 ， 层层 梯田 好 漂亮 哦 。,positive
5,暑假 带 孩子 ， 很美 很 壮观 ， 几个 景点 七星 伴月 最美 。,positive
5,龙脊 梯田 里 风景 最 漂亮 地方 ！ 拍个 照和排 很 长时间 大队 ！,positive
5,很 壮观 梯田 ， 值得 一看 ， 欣赏,positive
5,非常 漂亮 ， 值得 一去 ， 景色 漂亮 。,positive
4,传说 七星 伴月 ， 季节 原因 ， 不算 最美 。 休息 长廊 寨子 大家 筹钱 修建 ， 为此 还 立碑纪 念 。,positive
4,景色 还是 美的 ， 值得 看看 。 自驾 可以 上 最 顶上 ， 不要 被 村民 私自 拦路 误导 寨子 里面 消费 好 。,positive
5,人文 气息 挺重 就是 走 有点 长 登顶 还是 很 壮观,positive
5,毕竟 中国 为数众多 梯田 佼佼者 。 值得 一去 。,positive
5,桂林 山美 ， 水美 ， 物价 并 不贵 ， 风景 好 ， 空气 好 。,positive
5,梯田 太美 简直 人间仙境 今年 国庆节,positive
5,还 不错 ， 挺 漂亮 ， 先辈 们 真的 厉害 ！,positive
5,龙脊 梯田 精华 部分 ， 层层叠叠 ， 很漂亮,positive
5,旅游 打卡 点 ， 风景 很 美丽 ， 推荐 游玩,positive
5,这里 景色 很 美 趣味性 很强 性价比 很 高,positive
4,七星 伴月 没有 九龙 五虎 角度 好 ， 四分 。 平安 龙脊 最 值得 来,positive
4,2017 平安 最 著名 景点 七星 伴月 ， 平安 最高点 。,neutral
3,跟 九龙 五虎 比 ， 显得 比较 一般 ， 但是 路程 比较 近 ， 可以 先 看看 这里 ， 再 九龙 五虎 感受 不同 。,positive
4,金秋 十月 ， 稻谷 金黄 ， 应该 更好 ， 再 。,neutral
4,这里 风景如画 ， 环境 好 ， 性价比 很 高 。,positive
4,家门口 标志性 建筑物 ！ ！ ！,positive
3,梯田 很漂亮 ， 很 很 壮观 ， 拍照 看比 直接 更好 。,positive
3,风景 不错 ， 夏天 绿油油 ， 田 层次感 强,positive
5,七星 伴月 梯田 设计 很 好 ， 放水 更好,positive
3,目前 观景 平台 正在 维护 ， 要 下面 三百米 小 平台 才能 照相,neutral
1,景色 好 就是 这边 应该 监管 力度 不强 吧 ， 商家 坐地 起价 ， 特别 差 旅游 体验 。 下次 绝对 不会 来 。,positive
2,一场 大雾 让 几乎 白来 一趟 ， 太 可惜 。,neutral
